1732121237.0665724,0.9312977099236641,-1.6259541984732824,-0.183206106870229,3.318363500976562,6.6271501953125,6.066907006835937
1732121237.0749583,0.9541984732824428,-1.0076335877862594,-0.11450381679389313,3.3111808959960936,6.6151791870117185,6.112396838378906
1732121237.0827591,0.9236641221374046,-0.8702290076335878,-0.0916030534351145,3.3111808959960936,6.655880615234374,6.236895324707031
1732121237.090726,0.9236641221374046,-0.5725190839694656,-0.1297709923664122,3.394977954101562,6.64630380859375,6.112396838378906
1732121237.0984046,0.8931297709923665,-0.6717557251908397,-0.10687022900763359,3.23696064453125,6.648698010253906,6.167463476562499
1732121237.1061904,0.8854961832061069,-1.2671755725190839,-0.1297709923664122,3.327940307617187,6.6271501953125,5.983109948730468
1732121237.1140182,0.8854961832061069,-1.1068702290076335,-0.15267175572519084,3.411737365722656,6.639121203613281,6.236895324707031
1732121237.121836,0.8625954198473282,-1.534351145038168,-0.15267175572519084,3.294421484375,6.677428430175781,6.038176586914062
1732121237.1296258,0.8320610687022901,-1.6717557251908397,-0.12213740458015267,3.488351818847656,6.617573388671874,6.169857678222656
1732121237.1375117,0.816793893129771,-1.83206106870229,-0.13740458015267176,3.361459130859375,6.6343328002929685,5.992686755371094
1732121237.1453211,0.8396946564885496,-1.2061068702290076,-0.15267175572519084,3.450044592285156,6.605602380371093,6.098031628417968
1732121237.1531513,0.8778625954198473,-1.0305343511450382,-0.1297709923664122,3.2441432495117186,6.643909606933593,6.143521459960938
1732121237.161013,0.8854961832061069,-0.8244274809160306,-0.15267175572519084,3.4069489624023435,6.725312463378906,5.97592734375
1732121237.1688077,0.8778625954198473,-0.16793893129770993,-0.1297709923664122,3.3877953491210935,6.6343328002929685,6.0716954101562495
1732121237.1766205,0.8778625954198473,0.061068702290076333,-0.16030534351145037,3.31357509765625,6.622361791992187,6.167463476562499
1732121237.184453,0.8931297709923665,-0.11450381679389313,-0.15267175572519084,3.3710359375,6.655880615234374,6.133944653320312
1732121237.1922822,0.8931297709923665,-0.10687022900763359,-0.1450381679389313,3.394977954101562,6.619967590332031,6.153098266601562
