1732121289.593117,1.7251908396946565,15.50381679389313,-0.40458015267175573,-1.3479355346679687,7.606378674316406,5.746083984375
1732121289.6053655,1.8625954198473282,15.618320610687023,-0.4580152671755725,-1.3958195678710936,7.524975817871093,5.616797094726562
1732121289.6174324,1.8702290076335877,15.259541984732824,-0.5114503816793893,-1.5849614990234373,7.663839514160156,5.686228942871093
1732121289.6294007,1.7557251908396947,12.717557251908397,-0.5267175572519084,-1.5466542724609373,7.723694555664062,5.872976672363281
1732121289.6421194,1.534351145038168,8.954198473282442,-0.5343511450381679,-1.3814543579101561,7.6087728759765625,5.671863732910156
1732121289.6548371,1.3282442748091603,7.351145038167939,-0.5114503816793893,-1.4437036010742186,7.6614453125,5.65031591796875
1732121289.6669316,1.2442748091603053,6.786259541984733,-0.48091603053435117,-1.3910311645507811,7.637503295898437,5.734112976074218
1732121289.6789165,1.2290076335877862,5.221374045801527,-0.42748091603053434,-1.5705962890624998,7.678204724121093,5.671863732910156
1732121289.6896372,1.099236641221374,2.7251908396946565,-0.37404580152671757,-1.5682020874023437,7.671022119140624,5.7891796142578125
1732121289.7000158,1.0458015267175573,0.6412213740458015,-0.4122137404580153,-1.5203180541992187,7.666233715820312,5.518634826660156
1732121289.7103333,1.0,-0.5725190839694656,-0.4122137404580153,-1.5203180541992187,7.668627917480468,5.698199951171874
1732121289.7205904,0.916030534351145,-0.9083969465648855,-0.37404580152671757,-1.5179238525390624,7.64229169921875,5.813121630859374
1732121289.7307117,0.8702290076335878,-0.5419847328244275,-0.3893129770992366,-1.5466542724609373,7.64229169921875,5.702988354492187
1732121289.7409406,0.7786259541984732,-0.1450381679389313,-0.45038167938931295,-1.448492004394531,7.50821640625,5.679046337890624
1732121289.7511334,0.6412213740458015,0.9236641221374046,-0.4961832061068702,-1.5298948608398437,7.510610607910156,5.518634826660156
1732121289.7613592,0.5114503816793893,3.114503816793893,-0.6335877862595419,-1.4221557861328125,7.702146740722656,5.597643481445312
1732121289.7715697,0.4122137404580153,6.251908396946565,-0.7709923664122137,-1.2617442749023438,7.637503295898437,5.410895751953125
1732121289.7817883,0.33587786259541985,14.427480916030534,-0.8854961832061069,-1.22583125,7.613561279296874,5.432443566894531
1732121289.792001,0.20610687022900764,25.740458015267176,-1.16793893129771,-1.2401964599609374,7.64229169921875,5.322310290527343
1732121289.802214,-0.09923664122137404,41.10687022900763,-1.633587786259542,-1.3838485595703125,7.613561279296874,5.415684155273437
1732121289.8124044,-0.4732824427480916,51.541984732824424,-2.3587786259541983,-1.8076222534179687,7.659051110839843,5.88015927734375
1732121289.8226292,-0.9923664122137404,45.97709923664122,-2.4732824427480917,-4.197035510253906,7.596801867675781,6.600813977050781
1732121289.832866,-1.4732824427480915,26.633587786259543,-2.49618320610687,-2.7174188842773437,7.539341027832031,6.318298181152343
1732121289.8431506,-1.748091603053435,-3.2213740458015265,-2.183206106870229,-3.3494881225585935,7.560888842773437,7.163451367187499
1732121289.8532743,-2.2977099236641223,-39.48854961832061,-1.7633587786259541,-2.3415292236328122,7.587225061035156,6.064512805175781
1732121289.8635142,-2.0916030534351147,-54.49618320610687,-1.3206106870229009,-0.2561795776367187,7.690175732421874,4.469974499511719
1732121289.8737829,-1.633587786259542,-44.31297709923664,-1.0687022900763359,-0.7110778930664062,7.644685900878906,4.546588952636719
1732121289.8839743,-0.648854961832061,-24.99236641221374,-0.8473282442748091,-0.5219359619140624,7.666233715820312,4.8314989501953125
1732121289.8941061,0.07633587786259542,-0.7251908396946565,-0.7557251908396947,-1.0702081420898437,7.558494641113281,5.015852478027344
1732121289.904298,0.549618320610687,15.488549618320612,-0.7099236641221374,-1.85790048828125,7.582436657714843,6.2392895263671875
1732121289.9145036,0.7175572519083969,14.580152671755725,-0.648854961832061,-2.384624853515625,7.702146740722656,6.581660363769531
1732121289.9247394,0.6793893129770993,4.66412213740458,-0.5877862595419847,-2.01112939453125,7.697358337402343,6.169857678222656
1732121289.9350889,0.5954198473282443,-7.1603053435114505,-0.4732824427480916,-1.9752163696289062,7.582436657714843,6.1818286865234375
1732121289.9453146,0.4198473282442748,-18.00763358778626,-0.3969465648854962,-1.678335363769531,7.6614453125,5.633556506347656
1732121289.9555342,0.40458015267175573,-18.610687022900763,-0.37404580152671757,-0.8499415893554687,7.649474304199218,5.011064074707031
1732121289.965769,0.6183206106870229,-5.67175572519084,-0.42748091603053434,-0.8092401611328125,7.651868505859374,4.953603234863281
1732121289.9759037,0.8625954198473282,9.49618320610687,-0.4732824427480916,-1.3239935180664062,7.635109094238281,5.614402893066406
1732121289.9859724,0.9847328244274809,17.229007633587788,-0.42748091603053434,-1.7956512451171873,7.630320690917968,5.91846650390625
1732121289.9961252,1.0229007633587786,14.755725190839694,-0.33587786259541985,-1.9752163696289062,7.6470801025390625,6.268019946289062
1732121290.0062468,0.816793893129771,4.305343511450381,-0.2900763358778626,-2.138022082519531,7.68059892578125,5.853823059082031
1732121290.0164757,0.6259541984732825,-7.00763358778626,-0.25190839694656486,-2.0087351928710935,7.618349682617187,6.117185241699218
1732121290.0267181,0.48091603053435117,-12.282442748091603,-0.20610687022900764,-1.2832920898437499,7.556100439453124,5.418078356933593
1732121290.036988,0.46564885496183206,-10.106870229007633,-0.17557251908396945,-1.2497732666015624,7.5153990112304685,5.415684155273437
