252, 0.00, -1.79, -2.12, -0.96, 0.28, -0.11
258, -0.12, -3.47, -2.46, -0.95, 0.31, -0.11
264, -0.56, -5.56, -3.19, -0.94, 0.35, -0.10
269, -1.01, -7.33, -4.20, -0.92, 0.45, -0.10
276, -1.76, -9.74, -6.15, -0.91, 0.56, -0.09
283, -2.79, -13.19, -9.33, -0.90, 0.70, -0.12
291, -4.23, -17.24, -13.59, -0.90, 0.87, -0.06
300, -5.98, -20.58, -19.19, -0.92, 1.04, -0.03
308, -8.14, -22.66, -26.26, -0.93, 1.17, -0.00
316, -10.37, -23.66, -34.17, -0.98, 1.21, 0.06
324, -12.34, -23.15, -41.65, -1.01, 1.16, 0.06
332, -13.63, -22.14, -47.16, -1.01, 1.09, -0.00
340, -13.95, -22.92, -50.32, -1.01, 1.03, -0.09
349, -12.78, -25.04, -50.64, -1.05, 1.00, -0.12
357, -9.82, -27.94, -49.22, -1.07, 1.01, -0.10
365, -6.17, -31.04, -46.32, -1.11, 0.99, -0.01
373, -2.60, -32.08, -42.21, -1.17, 0.94, 0.14
381, 0.40, -28.15, -37.02, -1.13, 0.94, 0.00
390, 1.40, -23.74, -29.94, -1.16, 0.64, -0.13
398, 3.18, -22.69, -20.40, -1.12, 0.40, -0.19
405, 3.22, -24.98, -9.92, -1.11, 0.23, -0.17
413, 1.59, -27.59, 1.11, -1.13, 0.12, -0.19
420, -1.95, -31.36, 11.97, -1.15, 0.02, -0.13
429, -7.21, -34.75, 22.09, -1.19, -0.07, 0.12
437, -13.83, -33.85, 31.13, -1.20, -0.18, 0.20
445, -22.03, -29.92, 38.89, -1.17, -0.33, 0.08
453, -30.76, -25.74, 45.25, -1.14, -0.54, 0.01
461, -40.03, -22.46, 50.52, -1.15, -0.78, 0.04
470, -48.52, -19.31, 55.89, -1.16, -0.99, 0.04
478, -55.69, -16.87, 63.02, -1.14, -1.13, 0.01
486, -57.95, -16.61, 69.91, -1.13, -1.20, -0.01
494, -56.32, -17.22, 76.70, -1.08, -1.19, -0.14
502, -51.27, -19.30, 82.06, -1.03, -1.05, -0.29
510, -43.34, -24.23, 84.99, -1.00, -0.87, -0.34
519, -34.23, -30.15, 83.89, -0.99, -0.68, -0.32
528, -25.11, -35.56, 79.28, -1.06, -0.51, -0.17
536, -14.49, -37.65, 71.27, -1.10, -0.39, -0.06
544, -5.60, -36.24, 63.66, -1.17, -0.33, 0.07
552, 2.34, -32.02, 56.93, -1.24, -0.34, 0.18
560, 8.32, -23.59, 51.57, -1.29, -0.39, 0.26
568, 12.31, -11.44, 47.76, -1.33, -0.48, 0.28
576, 14.35, 2.02, 45.86, -1.32, -0.57, 0.18
583, 14.89, 12.32, 46.08, -1.29, -0.62, 0.17
591, 14.11, 22.53, 47.39, -1.26, -0.64, 0.14
599, 12.05, 31.83, 48.03, -1.20, -0.57, 0.16
607, 9.63, 40.27, 46.89, -1.12, -0.47, 0.16
615, 7.66, 46.44, 44.24, -1.04, -0.29, 0.19
622, 6.26, 52.82, 40.35, -0.97, -0.10, 0.22
629, 6.44, 58.72, 36.12, -0.92, -0.03, 0.22
637, 7.42, 62.79, 32.73, -0.87, 0.04, 0.25
645, 10.02, 66.38, 29.74, -0.83, 0.05, 0.23
653, 13.47, 68.32, 28.03, -0.79, 0.04, 0.20
660, 18.70, 68.18, 27.02, -0.73, 0.03, 0.21
668, 25.21, 65.44, 26.53, -0.67, 0.03, 0.20
675, 31.50, 61.47, 25.91, -0.61, 0.08, 0.19
684, 39.54, 55.31, 23.88, -0.54, 0.18, 0.13
691, 48.05, 46.84, 19.39, -0.49, 0.23, 0.07
699, 55.11, 38.79, 13.33, -0.46, 0.29, 0.08
706, 62.23, 29.86, 4.44, -0.45, 0.30, 0.02
713, 67.05, 22.49, -4.12, -0.46, 0.27, -0.04
721, 71.24, 13.10, -13.18, -0.50, 0.14, -0.08
730, 73.76, 2.17, -20.15, -0.58, -0.02, -0.09
738, 74.75, -8.44, -24.70, -0.71, -0.18, -0.04
746, 73.63, -18.34, -26.96, -0.80, -0.31, -0.05
754, 69.79, -28.53, -27.88, -0.87, -0.33, -0.03
762, 64.72, -35.24, -28.52, -0.97, -0.28, -0.07
771, 58.20, -39.63, -29.53, -1.01, -0.22, -0.08
779, 50.38, -42.66, -32.00, -1.05, -0.17, -0.09
787, 43.07, -43.69, -35.02, -1.11, -0.12, -0.14
795, 35.31, -43.24, -37.88, -1.12, -0.10, -0.18
803, 27.97, -42.75, -40.12, -1.15, -0.13, -0.26
813, 20.11, -43.66, -41.54, -1.19, -0.18, -0.24
821, 13.21, -44.75, -41.31, -1.23, -0.19, -0.18
829, 6.49, -44.99, -39.42, -1.26, -0.17, -0.19
837, -0.78, -44.46, -35.77, -1.28, -0.14, -0.16
845, -6.24, -43.19, -32.03, -1.30, -0.14, -0.12
854, -11.34, -40.99, -28.26, -1.31, -0.10, -0.13
862, -16.55, -37.37, -24.27, -1.28, -0.08, -0.16
871, -20.17, -34.82, -21.15, -1.26, -0.07, -0.18
879, -23.74, -32.53, -18.18, -1.26, -0.05, -0.13
887, -26.40, -29.94, -15.74, -1.25, -0.01, -0.11
897, -28.55, -26.92, -13.21, -1.24, 0.01, -0.10
905, -29.69, -24.79, -11.11, -1.23, 0.05, -0.04
913, -30.69, -22.08, -9.16, -1.24, 0.09, -0.02
921, -31.98, -18.11, -6.56, -1.22, 0.13, -0.03
929, -32.50, -15.24, -3.53, -1.20, 0.14, -0.03
937, -32.49, -13.51, 0.09, -1.21, 0.11, 0.01
945, -32.18, -11.68, 4.14, -1.21, 0.11, 0.04
953, -31.82, -10.05, 7.89, -1.18, 0.14, 0.02
961, -31.19, -9.13, 12.38, -1.16, 0.18, 0.01
968, -30.38, -8.93, 16.99, -1.14, 0.21, 0.03
976, -29.39, -8.78, 21.39, -1.14, 0.22, 0.06
985, -28.31, -8.43, 25.40, -1.14, 0.22, 0.07
992, -27.22, -7.95, 28.52, -1.13, 0.21, 0.10
1000, -25.71, -6.98, 31.71, -1.12, 0.20, 0.10
1008, -23.95, -5.82, 34.41, -1.10, 0.19, 0.09
1016, -22.02, -4.72, 36.81, -1.08, 0.19, 0.09
1024, -19.76, -4.05, 38.70, -1.05, 0.19, 0.09
1032, -17.63, -3.76, 40.02, -1.03, 0.22, 0.11
1040, -15.57, -3.21, 40.61, -1.00, 0.25, 0.11
1048, -13.42, -2.61, 40.66, -0.98, 0.26, 0.09
1056, -11.24, -2.55, 40.26, -0.96, 0.26, 0.09
1063, -8.89, -2.55, 39.63, -0.96, 0.25, 0.10
1072, -6.47, -2.43, 38.93, -0.96, 0.22, 0.08
1080, -4.05, -2.38, 38.21, -0.95, 0.19, 0.09
1087, -1.74, -2.44, 37.42, -0.95, 0.16, 0.10
1095, 0.03, -2.17, 36.60, -0.95, 0.15, 0.10
1102, 1.73, -1.56, 35.30, -0.94, 0.16, 0.09
1111, 3.08, -1.01, 33.57, -0.93, 0.18, 0.08
1118, 4.02, -0.41, 31.66, -0.92, 0.19, 0.09
1126, 4.75, 0.73, 29.24, -0.92, 0.18, 0.08
1133, 5.13, 1.91, 27.04, -0.91, 0.16, 0.08
1140, 5.34, 3.13, 24.56, -0.91, 0.15, 0.06
1148, 5.33, 4.12, 22.58, -0.90, 0.14, 0.06
1156, 5.07, 5.02, 20.52, -0.90, 0.13, 0.04
1163, 4.66, 5.56, 18.84, -0.90, 0.13, 0.04
1171, 3.94, 6.08, 16.99, -0.90, 0.14, 0.06
1178, 3.33, 6.72, 15.45, -0.90, 0.15, 0.07
1185, 2.49, 7.71, 13.71, -0.90, 0.16, 0.08
1192, 1.86, 8.70, 12.29, -0.90, 0.16, 0.07
1201, 1.21, 9.85, 10.69, -0.89, 0.16, 0.05
1208, 0.75, 10.64, 9.36, -0.89, 0.16, 0.06
1215, 0.27, 11.47, 7.94, -0.89, 0.17, 0.06
1223, -0.03, 12.18, 6.85, -0.89, 0.17, 0.04
1230, -0.17, 12.81, 5.77, -0.89, 0.17, 0.05
1239, -0.09, 13.18, 4.95, -0.88, 0.18, 0.05
